song_name,segment,condition,ssm_corr,novelty_corr_raw,novelty_corr,beat_peak_align,beat_valley_align,trans_smooth
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,full,0.6980704116162586,0.8648557284536612,1.0,0.038667223781889346,0.0451117610788709,0.996
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,diffusion_only,0.5413013805318538,0.8342188677520062,1.0,0.0,0.0,0.9986666666666667
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,oscillator_only,0.6892126717698042,0.8658770551469956,1.0,0.0,0.0,1.0
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,retrieval,0.4974089938700812,0.7314410746910667,1.0,0.0,0.0,1.0
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,full,0.0,0.0,0.1,0.0,0.0,1.0
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,diffusion_only,0.0,0.0,0.1,0.0,0.0,0.9966832504145937
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,oscillator_only,0.0,0.0,0.1,0.0,0.0,1.0
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,retrieval,0.0,0.0,0.1,0.0,0.0,1.0
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,full,0.12627748668434374,0.5932434687638405,1.0,2.3430816002115273e-09,0.018134162147654346,0.9920116194625999
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,diffusion_only,0.2837831980130925,0.4265025695549621,0.6559015417329772,0.0,0.0,0.9960058097312999
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,oscillator_only,0.131077131671014,0.7051788842036217,1.0,0.0,0.0,1.0
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,retrieval,0.24169938510161615,0.15516506502807584,0.49309903901684554,0.0,0.0,0.9989106753812637
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,full,0.42427126404621884,0.41633037894516217,0.6497982273670972,0.007980633901445648,0.028562263088844908,0.9907246376811594
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,diffusion_only,0.1510861875445004,0.5183111824408508,1.0,0.0,0.0,0.9953623188405797
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,oscillator_only,0.42408237039176244,0.4206307326134262,0.6523784395680557,0.0,0.0,1.0
