song_name,segment,rig,intention_corr,hue_error,sat_mae,beat_align_delta
Billie_Eilish_-_you_should_see_me_in_a_crown,04_verse,rig_c_mixed,0.12405944726373462,0.23921265723685056,0.3207441152573109,27.63130252100841
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,rig_a_bmfl,0.178486330804264,0.11634310652879346,0.20999281932371525,27.30434782608695
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,rig_b_bars,0.14672466089341352,0.24694553005057437,0.2582167973070952,19.38461538461539
Billie_Eilish_-_you_should_see_me_in_a_crown,05_chorus,rig_c_mixed,0.10007759440211998,0.236506968390044,0.34090293378864367,12.594487070190391
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,rig_a_bmfl,-0.05173125698857241,0.02590886969655615,0.0487825288724592,101.51515151515153
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,rig_b_bars,0.13636427525544584,0.05732833580178466,0.06318290746346883,81.40139430462011
Billie_Eilish_-_you_should_see_me_in_a_crown,06_verse,rig_c_mixed,0.0057216445887774,0.047988886216787506,0.09383912037878202,142.51646604587785
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,rig_a_bmfl,0.11868268354738337,0.06224682094179648,0.1286574766896063,35.714285714285715
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,rig_b_bars,0.11019146443590788,0.1528584929265263,0.17063708868348468,31.428571428571427
Billie_Eilish_-_you_should_see_me_in_a_crown,07_verse,rig_c_mixed,0.08576068726989082,0.1216997033432382,0.26163516243138796,6.493506493506507
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,rig_a_bmfl,-0.05446246609120215,0.13604096529518095,0.019657689751578833,0.0
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,rig_b_bars,0.05671056438947199,0.30350514803295825,0.026034010066534642,0.0
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,01_start,rig_c_mixed,-0.0850658580000428,0.33774075398828485,0.038868321167690636,0.0
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,rig_a_bmfl,0.28410767347166827,0.2741699890090928,0.13482963037104878,60.23882113821139
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,rig_b_bars,0.25531988936954375,0.39717599491467015,0.201642611744603,24.220401691331954
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,02_intro,rig_c_mixed,0.21046561000532335,0.3745599727077229,0.2975440978790489,61.434108527131805
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,rig_a_bmfl,0.17904567263857618,0.2190353159573608,0.2812102055955717,22.111111111111107
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,rig_b_bars,0.16466797741400507,0.3169540859841458,0.31453500959141995,20.81930415263749
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,03_intro,rig_c_mixed,0.12280673466328165,0.29348431808561354,0.38392618247751065,47.14562167392358
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,04_verse,rig_a_bmfl,0.008364434346709165,0.35076795056530913,0.4372497922910381,123.43518060366156
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,04_verse,rig_b_bars,0.04510579170737418,0.3736479314868501,0.4397419728190546,111.74578527063
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,04_verse,rig_c_mixed,-0.0030808238272887756,0.35529862185336464,0.4559106586485194,122.61904761904765
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,05_chorus,rig_a_bmfl,0.03223778471593437,0.25604327711249786,0.34970378328902735,95.63735022072736
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,05_chorus,rig_b_bars,0.08409809746603727,0.2924107339230101,0.35618132635614363,82.45749590679355
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,05_chorus,rig_c_mixed,0.03214357664994224,0.2736418789712522,0.38614188066930766,96.60467617753625
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,06_chorus,rig_a_bmfl,0.13485100634932032,0.14672074926388037,0.087533501701218,149.39822082679225
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,06_chorus,rig_b_bars,0.17231631976766199,0.24096359363732817,0.12694010925614185,105.64678584612139
Boris_Brejcha_Arctic_Lake_-_House_Music_feat_Arctic_Lake_feat_Arctic_Lake_-_Edit,06_chorus,rig_c_mixed,0.1116982929939928,0.23076625444370963,0.18992761152114235,135.86527293844367
Coldplay_-_A_Sky_Full_of_Stars,02_intro,rig_a_bmfl,0.31648619593259397,0.2874511103367804,0.11145307283877742,2.564102564102572
Coldplay_-_A_Sky_Full_of_Stars,02_intro,rig_b_bars,0.2570553602737389,0.31247232542952424,0.16696696309465375,4.542986425339353
Coldplay_-_A_Sky_Full_of_Stars,02_intro,rig_c_mixed,0.2771964472985151,0.29153111930892595,0.1290150839298136,6.710310965630112
Coldplay_-_A_Sky_Full_of_Stars,03_verse,rig_a_bmfl,0.2679015802300192,0.21657696184945585,0.11299201055930347,0.5681818181818103
Coldplay_-_A_Sky_Full_of_Stars,03_verse,rig_b_bars,0.21061843076559777,0.2682218937384947,0.17408294299095622,1.3387809641278612
Coldplay_-_A_Sky_Full_of_Stars,03_verse,rig_c_mixed,0.22698569678511032,0.2397605012676274,0.14284200063217364,2.7777777777777684
Coldplay_-_A_Sky_Full_of_Stars,04_verse,rig_a_bmfl,0.2892763230376684,0.18790279615885852,0.22893654145441109,52.44755244755246
Coldplay_-_A_Sky_Full_of_Stars,04_verse,rig_b_bars,0.30770383430602166,0.22136727344796614,0.2531164552031356,58.06145074437759
Coldplay_-_A_Sky_Full_of_Stars,04_verse,rig_c_mixed,0.27695793208696007,0.2015204025917887,0.24995043727994926,47.79123315708681
Coldplay_-_A_Sky_Full_of_Stars,05_chorus,rig_a_bmfl,0.3905576518617952,0.12635776662741965,0.20164567346976606,13.958644871860976
Coldplay_-_A_Sky_Full_of_Stars,05_chorus,rig_b_bars,0.3226912505870173,0.21639242486248939,0.24917641526384496,3.1619222528313657
Coldplay_-_A_Sky_Full_of_Stars,05_chorus,rig_c_mixed,0.3217538861793632,0.1999321339727725,0.24591947801359038,1.3550135501354814
Coldplay_-_A_Sky_Full_of_Stars,06_chorus,rig_a_bmfl,0.2910355131833907,0.13687462496011374,0.3467849503100611,36.67935114245034
Coldplay_-_A_Sky_Full_of_Stars,06_chorus,rig_b_bars,0.24062458922384533,0.1891649179216117,0.3666261136939091,37.07792207792207
